9720,6,2,1,2019,30,17274758,2705227,743937,1352614,811568,946830,202892,1127178,2630082,500968,1252420
10720,6,2,1,2019,30,18709812,2929957,805738,1464978,878987,1025485,219747,1220815,2848569,542585,1356461
11000,6,2,1,2019,30,19110794,2992750,823006,1496375,897825,1047463,224456,1246979,2909618,554213,1385533
11344,6,2,1,2019,30,19598597,3069140,844014,1534570,920742,1074199,230186,1278808,2983886,568359,1420898
11500,6,2,1,2019,30,19821912,3104111,853631,1552056,931233,1086439,232808,1293380,3017886,574835,1437089
12760,6,2,1,2019,30,21600533,3382643,930227,1691322,1014793,1183925,253698,1409435,3288681,626415,1566039
13580,6,2,1,2019,30,22760011,3564218,980160,1782109,1069265,1247476,267316,1485091,3465212,660040,1650101
5204,5,3,1,2018,30,9501584,1487948,409186,743974,446384,520782,111596,619978,1446616,275546,688865
6520,5,3,1,2018,30,11281135,1766626,485822,883313,529988,618319,132497,736094,1717553,327153,817882
7843,5,3,1,2018,30,13026661,2039975,560993,1019988,611993,713991,152998,849990,1983309,377773,944433
8100,5,3,1,2018,30,13357577,2091797,575244,1045898,627539,732129,156885,871582,2033691,387370,968424
9000,5,3,1,2018,30,14520164,2273858,625311,1136929,682157,795850,170539,947441,2210695,421085,1052712
14000,5,3,1,2018,30,20784030,3254779,895064,1627390,976434,1139173,244108,1356158,3164369,602737,1506842
9900,5,3,1,2018,30,15670454,2453993,674848,1226997,736198,858898,184049,1022497,2385827,454443,1136108
10540,5,3,1,2018,30,16482751,2581199,709830,1290599,774360,903420,193590,1075499,2509499,478000,1194999
11000,5,3,1,2020,30,21936582,3435269,944699,1717634,1030581,1202344,257645,1431362,3339845,636161,1590402
11560,5,3,1,2020,30,22835893,3576101,983428,1788050,1072830,1251635,268208,1490042,3476765,662241,1655602
13000,5,3,1,2020,30,25141131,3937101,1082703,1968551,1181130,1377985,295283,1640459,3827737,729093,1822732
20150,5,3,1,2020,30,23370996,3659898,1006472,1829949,1097969,1280964,274492,1524958,3558234,677759,1694397
25000,5,3,1,2020,30,28110655,4402129,1210585,2201064,1320639,1540745,330160,1834220,4279847,815209,2038023
27400,5,3,1,2020,30,30429195,4765212,1310433,2382606,1429564,1667824,357391,1985505,4632845,882447,2206117
32000,5,3,1,2020,30,34839378,5455847,1500358,2727923,1636754,1909546,409188,2273269,5304295,1010342,2525855
38388,5,3,1,2020,30,40891065,6403541,1760974,3201770,1921062,2241239,480266,2668142,6225665,1185841,2964602
34280,5,3,1,2020,30,37007453,5795367,1593726,2897684,1738610,2028378,434653,2414736,5634385,1073216,2683040
33600,5,3,1,2020,30,36362426,5694356,1565948,2847178,1708307,1993025,427077,2372648,5536179,1054510,2636276
40000,5,3,1,2020,30,42410461,6641478,1826406,3320739,1992443,2324517,498111,2767283,6456993,1229903,3074758
37000,5,3,1,2020,30,39581071,6198396,1704559,3099198,1859519,2169439,464880,2582665,6026218,1147851,2869628
36000,5,3,1,2020,30,38636808,6050524,1663894,3025262,1815157,2117683,453789,2521052,5882454,1120467,2801169
7000,3,5,1,2018,30,10650572,1667880,458667,833940,500364,583758,125091,694950,1621550,308867,772166
9400,3,5,1,2018,30,13437473,2104308,578685,1052154,631292,736508,157823,876795,2045855,389687,974217
10720,3,5,1,2018,30,15708953,2460022,676506,1230011,738007,861008,184502,1025009,2391688,455560,1138899
14300,3,5,1,2018,30,18905540,2960608,814167,1480304,888182,1036213,222046,1233587,2878369,548261,1370652
15000,3,5,1,2018,30,19666717,3079808,846947,1539904,923942,1077933,230986,1283253,2994258,570335,1425837
15820,3,5,1,2018,30,20560782,3219819,885450,1609909,965946,1126936,241486,1341591,3130379,596263,1490657
16100,3,5,1,2018,30,20862326,3267040,898436,1633520,980112,1143464,245028,1361267,3176289,605007,1512519
16850,3,5,1,2018,30,21675508,3394385,933456,1697192,1018315,1188035,254579,1414327,3300096,628590,1571474
17820,3,5,1,2020,30,12442949,1948566,535856,974283,584570,681998,146142,811902,1894439,360846,902114
18930,3,5,1,2020,30,30738852,4813704,1323769,2406852,1444111,1684796,361028,2005710,4679990,891427,2228567
19760,3,5,1,2020,30,31876233,4991818,1372750,2495909,1497545,1747136,374386,2079924,4853156,924411,2311027
13200,3,5,1,2020,30,22750987,3562804,979771,1781402,1068841,1246982,267210,1484502,3463838,659779,1649447
16320,3,5,1,2020,30,27132305,4248919,1168453,2124459,1274676,1487122,318669,1770383,4130893,786837,1967092
12830,3,5,1,2020,30,22226785,3480715,957196,1740357,1044214,1218250,261054,1450298,3384028,644577,1611442
13500,3,5,1,2020,30,23175816,3629333,998067,1814666,1088800,1270266,272200,1512222,3528518,672099,1680247
17050,3,5,1,2020,30,28145422,4407573,1212083,2203787,1322272,1542651,330568,1836489,4285141,816217,2040543
18000,3,5,1,2020,30,29458390,4613184,1268626,2306592,1383955,1614614,345989,1922160,4485040,854293,2135733
8000,3,5,1,2020,30,12000392,1879261,516797,939631,563778,657741,140945,783026,1827060,348011,870028
13435,8,1,1,2021,25,14909732,1867891,513670,933946,560367,653762,140092,778288,1816005,518859,864764
7784,8,1,1,2019,25,7398935,926939,254908,463469,278082,324428,69520,386224,901190,257483,429138
4672,8,1,1,2019,25,4947414,619812,170448,309906,185944,216934,46486,258255,602595,172170,286950
10000,8,1,1,2019,25,8917289,1117158,307218,558579,335147,391005,83787,465483,1086126,310322,517203
9200,8,1,1,2019,25,8323354,1042750,286756,521375,312825,364962,78206,434479,1013784,289653,482755
6320,8,1,1,2019,25,6146488,770032,211759,385016,231010,269511,57752,320847,748642,213898,356496
8264,8,1,1,2019,25,7623116,955024,262632,477512,286507,334258,71627,397927,928495,265284,442141
4200,8,1,1,2019,25,4478861,561112,154306,280556,168333,196389,42083,233797,545525,155864,259774
7563,8,1,1,2019,25,7095751,888956,244463,444478,266687,311134,66672,370398,864262,246932,411554
6450,8,1,1,2019,25,6245314,782413,215164,391206,234724,273845,58681,326005,760679,217337,362228
11200,8,1,1,2019,25,9798803,1227594,337588,613797,368278,429658,92070,511498,1193494,340998,568331
6000,8,1,1,2019,25,5898784,739000,203225,369500,221700,258650,55425,307917,718472,205278,342129
5350,6,1,1,2019,25,5121621,641637,176450,320818,192491,224573,48123,267349,623813,178232,297054
4600,6,1,1,2019,25,4548125,569789,156692,284895,170937,199426,42734,237412,553962,158275,263791
10000,6,1,1,2019,25,8547938,1070886,294494,535443,321266,374810,80316,446202,1041139,297468,495780
8546,6,1,1,2021,25,9424933,1180756,324708,590378,354227,413264,88557,491982,1147957,327988,546646
11260,6,1,1,2021,25,11888085,1489339,409568,744670,446802,521269,111700,620558,1447969,413705,689509
3655,6,1,1,2021,25,4796066,600851,165234,300426,180255,210298,45064,250355,584161,166903,278172
10200,6,1,1,2021,25,10932741,1369654,376655,684827,410896,479379,102724,570689,1331608,380459,634099
5320,6,1,1,2021,25,6414776,803643,221002,401822,241093,281275,60273,334851,781320,223234,372057
7540,6,1,1,2021,25,8499356,1064799,292820,532400,319440,372680,79860,443666,1035222,295778,492963
4900,6,1,1,2021,25,6011237,753088,207099,376544,225926,263581,56482,313787,732169,209191,348652
7652,6,1,1,2021,25,8602144,1077677,296361,538838,323303,377187,80826,449032,1047741,299355,498924
3200,6,1,1,2021,25,4341371,543887,149569,271943,163166,190360,40792,226620,528779,151080,251800
2460,5,1,1,2021,25,3430121,429726,118175,214863,128918,150404,32229,179052,417789,119368,198947
2800,5,1,1,2021,25,3771424,472484,129933,236242,141745,165369,35436,196868,459359,131246,218743
3560,5,1,1,2021,25,4515848,565745,155580,282873,169724,198011,42431,235727,550030,157151,261919
3480,5,1,1,2021,25,4439706,556206,152957,278103,166862,194672,41715,231753,540756,154502,257503
4000,5,1,1,2021,25,4939903,618871,170190,309436,185661,216605,46415,257863,601680,171909,286514
4365,5,1,1,2021,25,5288089,662492,182185,331246,198748,231872,49687,276038,644089,184025,306709
5000,5,1,1,2021,25,5887943,737641,202851,368821,221292,258175,55323,307351,717151,204900,341501
5698,5,1,1,2021,25,6540064,819339,225318,409670,245802,286769,61450,341391,796580,227594,379324
6000,5,1,1,2021,25,6820033,854414,234964,427207,256324,299045,64081,356006,830680,237337,395562
6546,5,1,1,2021,25,7322518,917365,252275,458683,275210,321078,68802,382235,891883,254824,424706
7000,5,1,1,2021,25,7737949,969410,266588,484705,290823,339294,72706,403921,942482,269281,448801
7468,5,1,1,2021,25,8164104,1022799,281270,511399,306840,357980,76710,426166,994388,284111,473518
8200,5,1,1,2021,25,8828462,1106030,304158,553015,331809,387110,82952,460846,1075307,307230,512051
8756,5,1,1,2021,25,9328088,1168623,321371,584311,350587,409018,87647,486926,1136161,324617,541029
9125,5,1,1,2021,25,9659948,1210198,332805,605099,363059,423569,90765,504249,1176582,336166,560277
9438,5,1,1,2021,25,9939478,1245218,342435,622609,373565,435826,93391,518841,1210628,345894,576490
10000,5,1,1,2021,25,10442081,1308184,359751,654092,392455,457864,98114,545077,1271845,363384,605641
10450,5,1,1,2021,25,10841942,1358278,373527,679139,407484,475397,101871,565949,1320549,377300,628833
4000,5,2,1,2019,25,7780692,974765,268060,487383,292430,341168,73107,406152,947688,270768,451280
5230,5,2,1,2019,25,9553670,1196884,329143,598442,359065,418909,89766,498702,1163637,332468,554113
7200,5,2,1,2019,25,12304553,1541514,423916,770757,462454,539530,115614,642298,1498695,428198,713664
8920,5,2,1,2019,25,15334186,1921067,528293,960533,576320,672373,144080,800444,1867704,533630,889383
10230,5,2,1,2019,25,16397090,2054227,564913,1027114,616268,718980,154067,855928,1997166,570619,951031
12600,5,2,1,2019,25,19520503,2445529,672520,1222764,733659,855935,183415,1018970,2377597,679314,1132189
4350,6,2,1,2019,25,8815,1104,304,552,331,387,83,460,1074,307,511
4790,6,2,1,2019,25,9924067,1243287,341904,621644,372986,435150,93247,518036,1208751,345358,575596
5000,6,2,1,2019,25,10248334,1283911,353076,641956,385173,449369,96293,534963,1248247,356642,594403
5943,6,2,1,2019,25,11698546,1465594,403038,732797,439678,512958,109920,610664,1424883,407109,678516
6384,6,2,1,2019,25,12367006,1549338,426068,774669,464802,542268,116200,645558,1506301,430372,717286
7000,6,2,1,2019,25,13289381,1664894,457846,832447,499468,582713,124867,693706,1618647,462470,770784
7943,6,2,1,2019,25,14688310,1840151,506042,920076,552045,644053,138011,766730,1789036,511153,851922
8240,6,2,1,2019,25,15126070,1894994,521123,947497,568498,663248,142125,789581,1842355,526387,877312
9720,6,2,1,2019,25,17274758,2164182,595150,1082091,649255,757464,162314,901742,2104066,601162,1001936
10720,6,2,1,2019,25,18709812,2343965,644590,1171983,703190,820388,175797,976652,2278855,651101,1085169
11000,6,2,1,2019,25,19110794,2394200,658405,1197100,718260,837970,179565,997583,2327695,665056,1108426
11344,6,2,1,2019,25,19598597,2455312,675211,1227656,736594,859359,184148,1023047,2387109,682031,1136719
11500,6,2,1,2019,25,19821912,2483289,682905,1241645,744987,869151,186247,1034704,2414309,689803,1149671
12760,6,2,1,2019,25,21600533,2706115,744182,1353057,811834,947140,202959,1127548,2630945,751699,1252831
13580,6,2,1,2019,25,22760011,2851374,784128,1425687,855412,997981,213853,1188073,2772169,792048,1320081
5204,5,3,1,2018,25,9501584,1190358,327349,595179,357108,416625,89277,495983,1157293,330655,551092
6520,5,3,1,2018,25,11281135,1413301,388658,706650,423990,494655,105998,588875,1374042,392583,654306
7843,5,3,1,2018,25,13026661,1631980,448795,815990,489594,571193,122399,679992,1586647,453328,755546
8100,5,3,1,2018,25,13357577,1673437,460195,836719,502031,585703,125508,697266,1626953,464844,774739
9000,5,3,1,2018,25,14520164,1819086,500249,909543,545726,636680,136431,757953,1768556,505302,842170
14000,5,3,1,2018,25,20784030,2603823,716051,1301912,781147,911338,195287,1084926,2531495,723284,1205474
9900,5,3,1,2018,25,15670454,1963194,539878,981597,588958,687118,147240,817998,1908661,545332,908886
10540,5,3,1,2018,25,16482751,2064959,567864,1032480,619488,722736,154872,860400,2007599,573600,956000
11000,5,3,1,2020,25,21936582,2748215,755759,1374107,824464,961875,206116,1145090,2671876,763393,1272322
11560,5,3,1,2020,25,22835893,2860881,786742,1430440,858264,1001308,214566,1192034,2781412,794689,1324482
13000,5,3,1,2020,25,25141131,3149681,866162,1574840,944904,1102388,236226,1312367,3062190,874911,1458186
20150,5,3,1,2020,25,23370996,2927918,805178,1463959,878376,1024771,219594,1219966,2846587,813311,1355518
25000,5,3,1,2020,25,28110655,3521703,968468,1760851,1056511,1232596,264128,1467376,3423878,978251,1630418
27400,5,3,1,2020,25,30429195,3812170,1048347,1906085,1143651,1334259,285913,1588404,3706276,1058936,1764893
32000,5,3,1,2020,25,34839378,4364677,1200286,2182339,1309403,1527637,327351,1818616,4243436,1212410,2020684
38388,5,3,1,2020,25,40891065,5122833,1408779,2561416,1536850,1792991,384212,2134514,4980532,1423009,2371682
34280,5,3,1,2020,25,37007453,4636294,1274981,2318147,1390888,1622703,347722,1931789,4507508,1287859,2146432
33600,5,3,1,2020,25,36362426,4555485,1252758,2277742,1366645,1594420,341661,1898119,4428943,1265412,2109021
40000,5,3,1,2020,25,42410461,5313183,1461125,2656591,1593955,1859614,398489,2213826,5165594,1475884,2459807
37000,5,3,1,2020,25,39581071,4958717,1363647,2479358,1487615,1735551,371904,2066132,4820974,1377421,2295702
36000,5,3,1,2020,25,38636808,4840419,1331115,2420210,1452126,1694147,363031,2016841,4705963,1344561,2240935
7000,3,5,1,2018,25,10650572,1334304,366934,667152,400291,467006,100073,555960,1297240,370640,617733
9400,3,5,1,2018,25,13437473,1683447,462948,841723,505034,589206,126258,701436,1636684,467624,779373
10720,3,5,1,2018,25,15708953,1968018,541205,984009,590405,688806,147601,820007,1913351,546672,911119
14300,3,5,1,2018,25,18905540,2368486,651334,1184243,710546,828970,177636,986869,2302695,657913,1096521
15000,3,5,1,2018,25,19666717,2463846,677558,1231923,739154,862346,184788,1026603,2395406,684402,1140670
15820,3,5,1,2018,25,20560782,2575855,708360,1287927,772756,901549,193189,1073273,2504303,715515,1192525
16100,3,5,1,2018,25,20862326,2613632,718749,1306816,784090,914771,196022,1089013,2541031,726009,1210015
16850,3,5,1,2018,25,21675508,2715508,746765,1357754,814652,950428,203663,1131462,2640077,754308,1257179
17820,3,5,1,2020,25,12442949,1558853,428684,779426,467656,545598,116914,649522,1515551,433015,721691
18930,3,5,1,2020,25,30738852,3850963,1059015,1925482,1155289,1347837,288822,1604568,3743992,1069712,1782853
19760,3,5,1,2020,25,31876233,3993454,1098200,1996727,1198036,1397709,299509,1663939,3882525,1109293,1848822
13200,3,5,1,2020,25,22750987,2850244,783817,1425122,855073,997585,213768,1187601,2771070,791734,1319557
16320,3,5,1,2020,25,27132305,3399135,934762,1699568,1019741,1189697,254935,1416306,3304715,944204,1573674
12830,3,5,1,2020,25,22226785,2784572,765757,1392286,835371,974600,208843,1160238,2707222,773492,1289154
13500,3,5,1,2020,25,23175816,2903466,798453,1451733,871040,1016213,217760,1209778,2822814,806518,1344197
17050,3,5,1,2020,25,28145422,3526058,969666,1763029,1057818,1234120,264454,1469191,3428112,979461,1632434
18000,3,5,1,2020,25,29458390,3690547,1014900,1845274,1107164,1291691,276791,1537728,3588032,1025152,1708587
8000,3,5,1,2020,25,12000392,1503409,413437,751705,451023,526193,112756,626420,1461648,417614,696023
13435,8,1,1,2021,20,14909732,1400918,385253,700459,420276,490321,105069,583716,1362004,605335,648573
7784,8,1,1,2019,20,7398935,695204,191181,347602,208561,243321,52140,289668,675893,300397,321854
4672,8,1,1,2019,20,4947414,464859,127836,232429,139458,162701,34864,193691,451946,200865,215212
10000,8,1,1,2019,20,8917289,837869,230414,418934,251361,293254,62840,349112,814594,362042,387902
9200,8,1,1,2019,20,8323354,782062,215067,391031,234619,273722,58655,325859,760338,337928,362066
6320,8,1,1,2019,20,6146488,577524,158819,288762,173257,202133,43314,240635,561482,249547,267372
8264,8,1,1,2019,20,7623116,716268,196974,358134,214880,250694,53720,298445,696372,309498,331606
4200,8,1,1,2019,20,4478861,420834,115729,210417,126250,147292,31563,175347,409144,181842,194830
7563,8,1,1,2019,20,7095751,666717,183347,333358,200015,233351,50004,277799,648197,288087,308665
6450,8,1,1,2019,20,6245314,586810,161373,293405,176043,205383,44011,244504,570509,253560,271671
11200,8,1,1,2019,20,9798803,920696,253191,460348,276209,322243,69052,383623,895121,397831,426248
6000,8,1,1,2019,20,5898784,554250,152419,277125,166275,193987,41569,230937,538854,239491,256597
5350,6,1,1,2019,20,5121621,481227,132338,240614,144368,168430,36092,200511,467860,207938,222791
4600,6,1,1,2019,20,4548125,427342,117519,213671,128203,149570,32051,178059,415471,184654,197843
10000,6,1,1,2019,20,8547938,803164,220870,401582,240949,281108,60237,334652,780854,347046,371835
8546,6,1,1,2021,20,9424933,885567,243531,442783,265670,309948,66418,368986,860968,382652,409985
11260,6,1,1,2021,20,11888085,1117004,307176,558502,335101,390952,83775,465419,1085977,482656,517132
3655,6,1,1,2021,20,4796066,450638,123926,225319,135192,157723,33798,187766,438121,194720,208629
10200,6,1,1,2021,20,10932741,1027240,282491,513620,308172,359534,77043,428017,998706,443869,475574
5320,6,1,1,2021,20,6414776,602732,165751,301366,180820,210956,45205,251138,585990,260440,279043
7540,6,1,1,2021,20,8499356,798600,219615,399300,239580,279510,59895,332750,776416,345074,369722
4900,6,1,1,2021,20,6011237,564816,155324,282408,169445,197686,42361,235340,549126,244056,261489
7652,6,1,1,2021,20,8602144,808257,222271,404129,242477,282890,60619,336774,785806,349247,374193
3200,6,1,1,2021,20,4341371,407915,112177,203958,122375,142770,30594,169965,396584,176260,188850
2460,5,1,1,2021,20,3430121,322294,88631,161147,96688,112803,24172,134289,313342,139263,149210
2800,5,1,1,2021,20,3771424,354363,97450,177181,106309,124027,26577,147651,344520,153120,164057
3560,5,1,1,2021,20,4515848,424309,116685,212155,127293,148508,31823,176795,412523,183343,196439
3480,5,1,1,2021,20,4439706,417155,114718,208577,125146,146004,31287,173814,405567,180252,193127
4000,5,1,1,2021,20,4939903,464153,127642,232077,139246,162454,34811,193397,451260,200560,214886
4365,5,1,1,2021,20,5288089,496869,136639,248434,149061,173904,37265,207029,483067,214696,230032
5000,5,1,1,2021,20,5887943,553231,152139,276616,165969,193631,41492,230513,537864,239050,256125
5698,5,1,1,2021,20,6540064,614504,168989,307252,184351,215077,46088,256043,597435,265527,284493
6000,5,1,1,2021,20,6820033,640810,176223,320405,192243,224284,48061,267004,623010,276893,296671
6546,5,1,1,2021,20,7322518,688024,189207,344012,206407,240808,51602,286677,668912,297294,318530
7000,5,1,1,2021,20,7737949,727058,199941,363529,218117,254470,54529,302941,706862,314161,336601
7468,5,1,1,2021,20,8164104,767099,210952,383550,230130,268485,57532,319625,745791,331463,355139
8200,5,1,1,2021,20,8828462,829522,228119,414761,248857,290333,62214,345634,806480,358436,384038
8756,5,1,1,2021,20,9328088,876467,241028,438234,262940,306763,65735,365195,852121,378720,405772
9125,5,1,1,2021,20,9659948,907649,249603,453824,272295,317677,68074,378187,882436,392194,420208
9438,5,1,1,2021,20,9939478,933913,256826,466957,280174,326870,70044,389131,907971,403543,432367
10000,5,1,1,2021,20,10442081,981138,269813,490569,294341,343398,73585,408807,953884,423948,454231
10450,5,1,1,2021,20,10841942,1018709,280145,509354,305613,356548,76403,424462,990411,440183,471624
4000,5,2,1,2019,20,7780692,731074,201045,365537,219322,255876,54831,304614,710766,315896,338460
5230,5,2,1,2019,20,9553670,897663,246857,448831,269299,314182,67325,374026,872728,387879,415585
7200,5,2,1,2019,20,12304553,1156136,317937,578068,346841,404648,86710,481723,1124021,499565,535248
8920,5,2,1,2019,20,15334186,1440800,396220,720400,432240,504280,108060,600333,1400778,622568,667037
10230,5,2,1,2019,20,16397090,1540671,423684,770335,462201,539235,115550,641946,1497874,665722,713273
12600,5,2,1,2019,20,19520503,1834146,504390,917073,550244,641951,137561,764228,1783198,792532,849142
4350,6,2,1,2019,20,8815,828,228,414,248,290,62,345,805,358,383
4790,6,2,1,2019,20,9924067,932465,256428,466233,279740,326363,69935,388527,906564,402917,431697
5000,6,2,1,2019,20,10248334,962933,264807,481467,288880,337027,72220,401222,936185,416082,445803
5943,6,2,1,2019,20,11698546,1099195,302279,549598,329759,384718,82440,457998,1068662,474961,508887
6384,6,2,1,2019,20,12367006,1162004,319551,581002,348601,406701,87150,484168,1129726,502100,537965
7000,6,2,1,2019,20,13289381,1248670,343384,624335,374601,437035,93650,520279,1213985,539549,578088
7943,6,2,1,2019,20,14688310,1380114,379531,690057,414034,483040,103509,575047,1341777,596345,638941
8240,6,2,1,2019,20,15126070,1421245,390843,710623,426374,497436,106593,592186,1381766,614118,657984
9720,6,2,1,2019,20,17274758,1623136,446362,811568,486941,568098,121735,676307,1578049,701355,751452
10720,6,2,1,2019,20,18709812,1757974,483443,878987,527392,615291,131848,732489,1709141,759618,813877
11000,6,2,1,2019,20,19110794,1795650,493804,897825,538695,628478,134674,748188,1745771,775898,831320
11344,6,2,1,2019,20,19598597,1841484,506408,920742,552445,644519,138111,767285,1790332,795703,852539
11500,6,2,1,2019,20,19821912,1862467,512178,931233,558740,651863,139685,776028,1810732,804770,862253
12760,6,2,1,2019,20,21600533,2029586,558136,1014793,608876,710355,152219,845661,1973209,876982,939623
13580,6,2,1,2019,20,22760011,2138531,588096,1069265,641559,748486,160390,891054,2079127,924056,990060
5204,5,3,1,2018,20,9501584,892769,245511,446384,267831,312469,66958,371987,867970,385764,413319
6520,5,3,1,2018,20,11281135,1059975,291493,529988,317993,370991,79498,441656,1030532,458014,490729
7843,5,3,1,2018,20,13026661,1223985,336596,611993,367196,428395,91799,509994,1189986,528882,566660
8100,5,3,1,2018,20,13357577,1255078,345146,627539,376523,439277,94131,522949,1220215,542318,581055
9000,5,3,1,2018,20,14520164,1364315,375187,682157,409294,477510,102324,568464,1326417,589519,631627
14000,5,3,1,2018,20,20784030,1952867,537039,976434,585860,683504,146465,813695,1898621,843832,904105
9900,5,3,1,2018,20,15670454,1472396,404909,736198,441719,515339,110430,613498,1431496,636220,681665
10540,5,3,1,2018,20,16482751,1548719,425898,774360,464616,542052,116154,645300,1505699,669200,717000
11000,5,3,1,2020,20,21936582,2061161,566819,1030581,618348,721406,154587,858817,2003907,890625,954241
