15820,3,5,1,2018,30,20560782.26,2752622.837,885450.0881,1609909.251,965945.5506,1126936.476,241486.3877,1152158.387,2971355.841,596262.6856,1018856.628
16850,3,5,1,2018,30,21675507.91,2901859.343,933455.7483,1697192.27,1018315.362,1188034.589,254578.8404,1214623.934,3132451.199,628589.7295,1078291.614
17820,3,5,1,2020,30,12442949.12,1665828.93,535855.6039,974282.9161,584569.7497,681998.0413,146142.4374,697261.807,1798201.502,360845.5245,1458217.555
18930,3,5,1,2020,30,30738852,4115235.74,1323768.661,2406852.112,1444111.267,1684796.478,361027.8167,1722503.828,4442246.714,891426.708,1540029.485
19760,3,5,1,2020,30,31876232.87,4267505.266,1372749.969,2495909.034,1497545.42,1747136.324,374386.3551,1786238.898,4606616.107,924410.7532,1601120.688
13200,3,5,1,2020,30,22750986.52,3045841.558,979771.2346,1781402.245,1068841.347,1246981.571,267210.3367,1274890.206,3287874.743,659778.6091,1114507.944
16320,3,5,1,2020,30,27132304.7,3632400.781,1168452.702,2124459.458,1274675.675,1487121.62,318668.9187,1520404.819,3921044.006,786836.8362,1347088.977
12830,3,5,1,2020,30,22226785.04,2975662.858,957196.4979,1740357.269,1044214.361,1218250.088,261053.5903,1245515.685,3212119.399,644576.7663,1086983.133
13500,3,5,1,2020,30,23175816.26,3102716.633,998066.5273,1814666.413,1088799.848,1270266.489,272199.962,1298696.263,3349269.31,672098.6716,1136970.172
17050,3,5,1,2020,30,28145422.17,3768034.254,1212082.606,2203786.556,1322271.934,1542650.589,330567.9834,1577176.579,4067455.387,816217.243,1401174.445
18000,3,5,1,2020,30,29458389.91,3943810.882,1268625.562,2306591.93,1383955.158,1614614.351,345988.7895,1650750.958,4257199.839,854293.3075,1471407.073
8000,3,5,1,2020,30,12000391.83,1606580.537,516796.874,939630.68,563778.408,657741.476,140944.602,672462.3566,1734245.025,348011.363,720125.7964
10000,8,1,1,2019,25,8917289.441,955058.3923,307218.4558,558579.0106,335147.4064,391005.3074,83786.85159,399756.3786,1030950.661,310321.6725,300984.6086
9200,8,1,1,2019,25,8323353.54,891446.7455,286756.1762,521374.8658,312824.9195,364962.406,78206.22987,373130.6123,962284.2106,289652.7032,280620.2694
6320,8,1,1,2019,25,6146487.95,658300.3657,211758.8029,385016.0052,231009.6031,269511.2036,57752.40078,275543.1211,710611.2069,213897.7807,206257.4437
8264,8,1,1,2019,25,7623115.528,816449.9435,262631.5762,477511.9567,286507.174,334258.3697,71626.7935,341739.3903,881327.9014,265284.4204,256701.8533
4200,8,1,1,2019,25,4478860.621,479694.3569,154305.7061,280555.8293,168333.4976,196389.0805,42083.3744,200784.4552,517812.5423,155864.3496,149746.9402
7563,8,1,1,2019,25,7095750.559,759968.1681,244462.7983,444477.815,266686.689,311134.4705,66671.67225,318097.9563,820357.8872,246932.1195,238618.2845
6450,8,1,1,2019,25,6245314.286,668884.8512,215163.5678,391206.4869,234723.8921,273844.5408,58680.97303,279973.4424,722036.7726,217336.9371,209680.555
11200,8,1,1,2019,25,9798803.478,1049470.196,337588.3774,613797.0499,368278.2299,429657.9349,92069.55748,439274.0887,1132864.755,340998.361,331327.0148
6000,8,1,1,2019,25,5898784.099,631770.8196,203224.9098,369499.836,221699.9016,258649.8852,55424.9754,264438.716,681973.5306,205277.6867,197836.6668
5350,6,1,1,2019,25,5121620.87,548535.1828,176450.0822,320818.3313,192490.9988,224572.8319,48122.74969,229598.9857,592123.7001,178232.4063,176245.9827
4600,6,1,1,2019,25,4548125.217,487112.7249,156692.01,284894.5636,170936.7382,199426.1945,42734.18454,203889.5427,525820.3996,158274.7576,156485.396
10000,6,1,1,2019,25,8547938.385,915500.2028,294493.5732,535442.8604,321265.7163,374810.0023,80316.42907,383198.6071,988249.0394,297468.2558,294998.9688
8546,6,1,1,2021,25,9424933.125,1009427.981,324707.796,590377.811,354226.6866,413264.4677,88556.67164,422513.72,1089640.646,327987.6728,325012.3866
11260,6,1,1,2021,25,11888085,1273236.158,409568.3044,744669.6444,446801.7866,521268.7511,111700.4467,532935.2422,1374411.94,413705.358,410614.2072
3655,6,1,1,2021,25,4796066.25,513667.6736,165234.0744,300425.5899,180255.3539,210297.9129,45063.83849,215004.5805,554485.4971,166903.1055,165056.8017
10200,6,1,1,2021,25,10932740.63,1170916.987,376654.78,684826.8728,410896.1237,479378.8109,102724.0309,490107.7653,1263962.131,380459.3738,377350.3608
5320,6,1,1,2021,25,6414776.25,687034.5448,221001.8714,401821.5843,241092.9506,281275.109,60273.23765,287570.3138,741628.7041,223234.2135,220736.422
7540,6,1,1,2021,25,8499356.25,910296.9652,292819.8215,532399.6755,319439.8053,372679.7729,79859.95133,381020.7011,982632.3344,295777.5975,292834.5836
4900,6,1,1,2021,25,6011236.875,643814.7223,207099.1328,376543.8779,225926.3267,263580.7145,56481.58168,269479.9019,694974.4839,209191.0433,206829.7933
7652,6,1,1,2021,25,8602143.75,921305.6988,296361.0565,538838.2845,323302.9707,377186.7992,80825.74268,385628.5989,994515.8604,299354.6025,296463.6269
3200,6,1,1,2021,25,4341371.25,464968.9879,149568.9223,271943.4951,163166.0971,190360.4466,40791.52427,194620.8947,501917.0441,151079.7195,149479.012
2460,5,1,1,2021,25,3430121.25,367372.4071,118174.5373,214862.7951,128917.6771,150403.9566,32229.41927,153770.1404,396565.0988,119368.2195,123674.9747
2800,5,1,1,2021,25,3771423.75,403926.5437,129933.091,236241.9837,141745.1902,165369.3886,35436.29756,169070.513,436023.9546,131245.5465,121184.5042
3560,5,1,1,2021,25,4515847.5,483655.7209,155579.9781,282872.6874,169723.6124,198010.8812,42430.90311,202442.5533,522088.69,157151.493,158847.3471
3480,5,1,1,2021,25,4439705.625,475500.7836,152956.7382,278103.1604,166861.8962,194672.2122,41715.47405,199029.1618,513285.733,154501.7558,156140.4753
4000,5,1,1,2021,25,4939903.125,529072.8722,170189.5425,309435.5318,185661.3191,216604.8722,46415.32976,221452.6956,571114.8464,171908.6288,173594.7875
4365,5,1,1,2021,25,5288088.75,566364.2044,182185.2336,331245.8793,198747.5276,231872.1155,49686.8819,237061.6343,611369.4779,184025.4885,185719.7094
5000,5,1,1,2021,25,5887942.5,630609.664,202851.395,368820.7182,221292.4309,258174.5027,55323.10773,263952.694,680720.1056,204900.399,206632.5854
5698,5,1,1,2021,25,6540063.75,700453.0706,225318.2763,409669.5933,245801.756,286768.7153,61450.439,293186.8723,756113.5127,227594.2185,229342.0896
6000,5,1,1,2021,25,6820033.125,730438.3148,234963.7812,427206.875,256324.125,299044.8125,64081.03124,305737.7202,788481.4889,237337.1528,239124.4055
6546,5,1,1,2021,25,7322518.125,784255.3989,252275.3944,458682.5354,275209.5212,321077.7747,68802.3803,328263.8011,846575.0661,254823.6308,256753.2265
7000,5,1,1,2021,25,7737948.75,828748.7966,266587.8103,484705.1097,290823.0658,339293.5768,72705.76646,346887.2902,894604.0641,269280.6165,271288.64
7468,5,1,1,2021,25,8164104.375,874390.8618,281269.7239,511399.4981,306839.6988,357979.6486,76709.92471,365991.5741,943873.0069,284110.8323,286212.6012
8200,5,1,1,2021,25,8828461.875,945544.7937,304158.1685,553014.8519,331808.9111,387110.3963,82952.22778,395774.2956,1020681.078,307230.4733,309427.1
8756,5,1,1,2021,25,9328087.5,999055.6334,321371.2706,584311.401,350586.8406,409017.9807,87646.71015,418172.1926,1078444.076,324617.445,327006.2364
9125,5,1,1,2021,25,9659947.5,1034598.461,332804.5113,605099.1114,363059.4668,423569.378,90764.86671,433049.2641,1116811.26,336166.173,338586.6319
9438,5,1,1,2021,25,9939478.125,1064536.714,342434.9004,622608.9098,373565.3459,435826.2368,93391.33646,445580.4431,1149128.511,345893.8388,348454.191
10000,5,1,1,2021,25,10442081.25,1118366.449,359750.5832,654091.9695,392455.1817,457864.3787,98113.79543,468111.8195,1207235.745,363384.4275,366034.2155
10450,5,1,1,2021,25,10841941.88,1161192.271,373526.5815,679139.2391,407483.5434,475397.4673,101870.8859,486037.3154,1253464.656,377299.5773,380076.7992
4000,5,2,1,2019,25,7780692,833326.6787,268060.4008,487382.5469,292429.5281,341167.7828,73107.38203,348803.4427,899545.7207,270768.0816,222201.328
5230,5,2,1,2019,25,9553670.4,1023215.984,329143.0526,598441.9139,359065.1483,418909.3397,89766.28708,428284.9297,1104524.292,332467.7299,370515.5153
7200,5,2,1,2019,25,12304552.8,1317840.639,423916.4531,770757.1874,462454.3124,539530.0312,115613.5781,551605.2271,1422560.849,428198.4374,483847.6805
8920,5,2,1,2019,25,15334185.6,1642319.983,528293.3623,960533.386,576320.0316,672373.3702,144080.0079,687421.7266,1772824.453,533629.6589,581231.6794
10230,5,2,1,2019,25,16397090.4,1756159.077,564912.5585,1027113.743,616268.2456,718979.6199,154067.0614,735071.0685,1895709.598,570618.7459,654679.0015
12600,5,2,1,2019,25,19520503.2,2090682.435,672520.3762,1222764.32,733658.5923,855935.0243,183414.6481,875091.6653,2256815.347,679313.5114,786349.6313
4790,6,2,1,2019,25,9924067.2,1062886.175,341903.9632,621643.5694,372986.1416,435150.4986,93246.53541,444889.5812,1147346.815,345357.5386,353855.8332
5000,6,2,1,2019,25,10248333.6,1097615.713,353075.5892,641955.6167,385173.37,449368.9317,96293.34251,459426.2364,1184836.083,356642.0093,366367.6808
5943,6,2,1,2019,25,11698545.6,1252936.133,403038.293,732796.8964,439678.1378,512957.8275,109919.5345,524438.3122,1352498.805,407109.3869,421957.8111
6384,6,2,1,2019,25,12367005.6,1324529.451,426068.0769,774669.2308,464801.5385,542268.4615,116200.3846,554404.9462,1429781.177,430371.7949,447621.6249
7000,6,2,1,2019,25,13289380.8,1423317.561,457845.7473,832446.8133,499468.088,582712.7693,124867.022,595754.4361,1536419.335,462470.4518,483440.9113
7943,6,2,1,2019,25,14688309.6,1573145.455,506041.6423,920075.7133,552045.428,644052.9993,138011.357,658467.5188,1698153.075,511153.1741,537717.1233
8240,6,2,1,2019,25,15126069.6,1620030.37,521123.3499,947496.9997,568498.1998,663247.8998,142124.55,678092.0195,1748763.629,526387.2221,554771.1816
9720,6,2,1,2019,25,17274758.4,1850158.963,595149.9764,1082090.866,649254.5197,757463.6063,162313.6299,774416.3632,1997179.042,601161.5923,639101.8916
10720,6,2,1,2019,25,18709812,2003855.89,644590.443,1171982.624,703189.5742,820387.8366,175797.3936,838748.8977,2163089.262,651101.4576,695516.0246
11000,6,2,1,2019,25,19110794.4,2046801.856,658405.0887,1197100.161,718260.0967,837970.1129,179565.0242,856724.682,2209447.864,665055.6451,711320.9954
11500,6,2,1,2019,25,19821912,2122963.882,682904.5122,1241644.568,744986.7406,869151.1974,186246.6852,888603.6289,2291661.99,689802.5376,739426.9918
12760,6,2,1,2019,25,21600532.8,2313457.499,744181.556,1353057.375,811834.4248,947140.1622,202958.6062,968338.0611,2497292.894,751698.5414,809940.6174
13580,6,2,1,2019,25,22760011.2,2437639.806,784127.9059,1425687.102,855412.2609,997980.9711,213853.0652,1020316.736,2631343.16,792048.3898,855645.4121
5204,5,3,1,2018,25,9501584.4,1017637.476,327348.5857,595179.2468,357107.5481,416625.4728,89276.88702,425949.9476,1098502.497,330655.1371,360469.4894
6520,5,3,1,2018,25,11281134.9,1208230.666,388657.6596,706650.2901,423990.1741,494655.2031,105997.5435,505726.0576,1304240.885,392583.4945,434183.8417
7843,5,3,1,2018,25,13026661.2,1395179.8,448794.5317,815990.0576,489594.0345,571193.0403,122398.5086,583976.8845,1506045.65,453327.8098,507360.9719
8100,5,3,1,2018,25,13357577.1,1430621.513,460195.2462,836718.6295,502031.1777,585703.0407,125507.7944,598811.6325,1544303.684,464843.6831,173591.6005
9000,5,3,1,2018,25,14520164.4,1555136.789,500248.7039,909543.098,545725.8588,636680.1686,136431.4647,650929.6771,1678713.378,505301.7211,570665.4024
14000,5,3,1,2018,25,20784029.7,2226008.489,716051.3912,1301911.62,781146.9722,911338.1343,195286.7431,931734.7497,2402894.881,723284.2336,839221.0394
9900,5,3,1,2018,25,15670454.1,1678334.969,539878.4847,981597.2448,588958.3469,687118.0714,147239.5867,702496.4282,1811701.315,545331.8027,619563.1261
10540,5,3,1,2018,25,16482750.9,1765333.477,567863.734,1032479.516,619487.7098,722735.6615,154871.9275,738911.1739,1905613.027,573599.7313,654102.0374
11000,5,3,1,2020,25,21936582,2349448.997,755759.1231,1374107.496,824464.4979,961875.2475,206116.1245,983402.9316,2536144.403,763393.0536,872851.3518
13000,5,3,1,2020,25,25141131,2692662.194,866162.2452,1574840.446,944904.2675,1102388.312,236226.0669,1127060.812,2906630.516,874911.3588,1010615.897
20150,5,3,1,2020,25,23370996.18,2503077.441,805177.5604,1463959.201,878375.5204,1024771.441,219593.8801,1047706.801,2701980.698,813310.6671,963688.6567
25000,5,3,1,2020,25,28110655.26,3010703.801,968468.295,1760851.445,1056510.867,1232596.012,264127.7168,1260182.684,3249944.818,978250.803,1172624.084
27400,5,3,1,2020,25,30429194.82,3259023.729,1048346.62,1906084.764,1143650.858,1334259.334,285912.7145,1364121.329,3517997.112,1058935.98,1275378.235
32000,5,3,1,2020,25,34839377.94,3731362.597,1200286.249,2182338.634,1309403.18,1527637.044,327350.7951,1561827.016,4027869.672,1212410.352,1471444.84
34280,5,3,1,2020,25,37007452.74,3963567.466,1274980.762,2318146.84,1390888.104,1622702.788,347722.0259,1659020.422,4278526.35,1287859.355,1568244.887
33600,5,3,1,2020,25,36362426.04,3894483.899,1252758.302,2277742.367,1366645.42,1594419.657,341661.3551,1630104.287,4203953.162,1265412.426,1539410.903
40000,5,3,1,2020,25,42410460.72,4542239.735,1461125.193,2656591.26,1593954.756,1859613.882,398488.6889,1901233.811,4903181.935,1475884.033,1810228.586
37000,5,3,1,2020,25,39581071.08,4239206.808,1363647.061,2479358.292,1487614.975,1735550.805,371903.7439,1774394.085,4576068.955,1377421.274,1683496.641
36000,5,3,1,2020,25,38636807.88,4138074.452,1331115.305,2420209.646,1452125.787,1694146.752,363031.4468,1732063.37,4466900.269,1344560.914,1641198.988
7000,3,5,1,2018,25,10650571.83,1140696.18,366933.5006,667151.8192,400291.0915,467006.2734,100072.7729,477458.3186,1231339.874,370639.8995,399909.2998
9400,3,5,1,2018,25,13437472.7,1439178.481,462947.8093,841723.2897,505033.9738,589206.3028,126258.4934,602393.301,1553540.618,467624.0498,514828.0713
10720,3,5,1,2018,25,15708953.22,1682458.297,541204.8562,984008.8295,590405.2977,688806.1807,147601.3244,704222.319,1816152.296,546671.572,577321.325
14300,3,5,1,2018,25,18905540.35,2024818.762,651333.6761,1184243.047,710545.8284,828970.1332,177636.4571,847523.2742,2185717.918,657912.8041,744691.5158
15000,3,5,1,2018,25,19666717.3,2106342.239,677557.7446,1231923.172,739153.9032,862346.2204,184788.4758,881646.3501,2273719.534,684401.7622,777167.0809
